Korean Word,Emotion,Emotion-Intensity-Score
트로피,joy,0.484
꽃다발,joy,0.484
초콜릿,joy,0.484
독창성,joy,0.484
남자 친구,joy,0.48
기념,joy,0.479
지능,joy,0.477
준비,joy,0.473
친구,joy,0.471
신부,joy,0.471
열성가,joy,0.471
풍부한,joy,0.47
계승,joy,0.47
달래다,joy,0.47
간지럼,joy,0.47
꼬마,joy,0.47
노스탤지어,joy,0.47
마사지,joy,0.47
진정,joy,0.47
모험,joy,0.47
예쁜,joy,0.469
그르렁,joy,0.469
영원한,joy,0.469
인도적,joy,0.469
양육하다,joy,0.469
기부,joy,0.469
쉬다,joy,0.469
도주,joy,0.469
목표,joy,0.469
기도하다,joy,0.469
신랑,joy,0.469
기운차게,joy,0.469
광택,joy,0.469
본딩,joy,0.469
공주님,joy,0.469
우호적,joy,0.469
자비심,joy,0.469
어린이,joy,0.466
유익한,joy,0.465
초대,joy,0.457
빔,joy,0.456
회상,joy,0.456
돕다,joy,0.455
미학,joy,0.455
금요일,joy,0.455
맑은 공기,joy,0.455
의식,joy,0.455
혈연,joy,0.455
마음챙김,joy,0.455
소닉,joy,0.455
높이,joy,0.455
열렬한,joy,0.455
장학금,joy,0.455
히히,joy,0.455
걱정 마,joy,0.453
매력,joy,0.453
승인하다,joy,0.453
경치,joy,0.453
폭포,joy,0.453
옹호,joy,0.453
나마스테,joy,0.453
기념하다,joy,0.453
믿음,joy,0.453
출생,joy,0.453
용서,joy,0.453
여행,joy,0.447
심사 숙고,joy,0.446
편안한,joy,0.442
현재,joy,0.441
주말,joy,0.441
부드러운,joy,0.441
조용한,joy,0.441
서정적인,joy,0.439
나누는,joy,0.439
존중,joy,0.439
향수를 불러일으키는,joy,0.439
기도,joy,0.439
정당성,joy,0.439
남편,joy,0.438
안도,joy,0.438
힘,joy,0.438
거대한,joy,0.438
매 맞지 않은,joy,0.438
열렬한,joy,0.438
공유하다,joy,0.438
새로운 날,joy,0.438
소네트,joy,0.438
꾀하다,joy,0.438
삶,joy,0.438
겨울 방학,joy,0.429
따뜻한,joy,0.429
앞으로 나아가 다,joy,0.429
친구,joy,0.427
단일성,joy,0.426
제약이 없는,joy,0.424
아멘,joy,0.424
숭경,joy,0.424
건강한,joy,0.424
조그만 것들,joy,0.424
메달,joy,0.424
이겨낼 사람 없는,joy,0.424
촛불,joy,0.424
캐롤,joy,0.424
사정,joy,0.424
시작,joy,0.422
진행 상태,joy,0.422
눈금,joy,0.422
상쾌한,joy,0.422
1ml,joy,0.422
쉬움,joy,0.422
교향곡,joy,0.422
재산,joy,0.422
도움이 되는,joy,0.422
뮤지컬,joy,0.422
반짝임,joy,0.422
평온,joy,0.422
에너지,joy,0.422
안전한,joy,0.422
스트레스없는,joy,0.421
건강,joy,0.421
약속하다,joy,0.415
재결합,joy,0.414
어머니,joy,0.412
구원,joy,0.412
시,joy,0.412
시골뜨기,joy,0.409
라벤더,joy,0.409
더럽지 않은,joy,0.409
정화하다,joy,0.409
취임,joy,0.409
아로마테라피,joy,0.409
가볍게 하다,joy,0.409
여행하다,joy,0.409
현금,joy,0.406
동반자,joy,0.406
라이브,joy,0.406
기회,joy,0.406
완료,joy,0.406
자선 단체,joy,0.406
치유하다,joy,0.406
별,joy,0.406
바라는,joy,0.406
꽃들,joy,0.406
소득,joy,0.403
영혼,joy,0.401
먼치,joy,0.4
해방,joy,0.397
형언할 수 없는,joy,0.397
진전,joy,0.397
평등,joy,0.394
어린 시절,joy,0.394
함께,joy,0.394
리드미컬한,joy,0.394
비만,joy,0.394
침착한,joy,0.394
해먹,joy,0.394
피크닉,joy,0.394
영화 산업,joy,0.393
열심,joy,0.393
운동장,joy,0.391
풍부,joy,0.391
따뜻하게,joy,0.391
성가대,joy,0.391
작은 것들,joy,0.391
길조,joy,0.391
의미있는,joy,0.391
모험,joy,0.391
바보 같은,joy,0.391
별이 빛나는,joy,0.391
인류,joy,0.391
몸짓,joy,0.387
재치 있는,joy,0.382
맹세,joy,0.382
쇼핑,joy,0.382
진동,joy,0.379
예배,joy,0.379
도약,joy,0.379
친교,joy,0.379
목사,joy,0.377
상승,joy,0.375
전진,joy,0.375
해변,joy,0.375
격조 높은,joy,0.375
구애,joy,0.375
경험,joy,0.375
재결합,joy,0.375
간단,joy,0.375
가득한,joy,0.375
찬송가,joy,0.375
주정,joy,0.375
잊을 수 없는,joy,0.375
환락,joy,0.375
청소년,joy,0.375
풍경화,joy,0.375
독특한,joy,0.375
구속,joy,0.375
동맹,joy,0.368
세례식,joy,0.368
승인하다,joy,0.366
주방,joy,0.364
신성화,joy,0.364
화해,joy,0.364
개선하다,joy,0.364
순수한,joy,0.364
개선하다,joy,0.364
진본인,joy,0.364
월광,joy,0.364
체중 감량,joy,0.362
라즈베리,joy,0.36
감정,joy,0.359
농담,joy,0.359
독립적인,joy,0.359
거룩하게 하다,joy,0.359
경건한,joy,0.359
싸고 야한 것,joy,0.359
진보,joy,0.359
듣기,joy,0.359
충실도,joy,0.359
회복,joy,0.359
주는 사람,joy,0.353
코코아,joy,0.353
구출,joy,0.348
멜로디,joy,0.348
통일,joy,0.348
말괄량이,joy,0.348
목적,joy,0.348
합창,joy,0.348
초과하다,joy,0.348
돌고래,joy,0.348
활발한,joy,0.348
호의,joy,0.348
핫요가,joy,0.347
기분 좋은,joy,0.344
과일,joy,0.344
쿠키,joy,0.344
매니큐어,joy,0.344
아무 일 없다,joy,0.344
데이트,joy,0.344
새로운 시작,joy,0.344
쾌락주의,joy,0.344
약속,joy,0.344
전기 같은,joy,0.344
겸손한,joy,0.344
로드 트립,joy,0.344
고마워,joy,0.344
꼬마,joy,0.344
유명 인사,joy,0.342
신부 들러리,joy,0.338
율,joy,0.338
온천,joy,0.333
눈이 오는 날,joy,0.333
정통,joy,0.333
커피,joy,0.333
교화,joy,0.333
정원,joy,0.333
혁신,joy,0.333
새벽,joy,0.333
감정가,joy,0.333
응시,joy,0.333
기꺼이 남을 돌봐 주는,joy,0.333
파트너,joy,0.333
미식가,joy,0.331
동기화,joy,0.329
간난,joy,0.328
찬송가,joy,0.328
페디큐어,joy,0.328
후회 없다,joy,0.328
지저귐,joy,0.328
성자,joy,0.328
치유,joy,0.328
축가,joy,0.328
진실,joy,0.328
취미,joy,0.328
특사,joy,0.328
유예,joy,0.324
레크리에이션,joy,0.318
사촌,joy,0.318
부드러운,joy,0.318
강장제,joy,0.318
게으른 하루,joy,0.318
고전,joy,0.318
화해,joy,0.316
숲,joy,0.312
진행,joy,0.312
많이 필요한,joy,0.312
영화,joy,0.312
비둘기,joy,0.312
단순화,joy,0.312
적합,joy,0.312
일몰,joy,0.312
지혜,joy,0.312
재조명,joy,0.312
생활,joy,0.312
프레스토 악장,joy,0.312
극장,joy,0.312
슈퍼맨,joy,0.312
조랑말,joy,0.312
회복,joy,0.312
공예,joy,0.312
주님,joy,0.312
거래,joy,0.312
개선,joy,0.309
유아,joy,0.309
사면,joy,0.306
솔직한,joy,0.303
부드럽게,joy,0.303
연회,joy,0.303
확립된,joy,0.303
끝없는,joy,0.303
꾸미기,joy,0.303
제공,joy,0.3
어슬렁어슬렁,joy,0.297
성장,joy,0.297
산책,joy,0.297
위업,joy,0.297
수신,joy,0.297
나의 것,joy,0.297
지출,joy,0.297
빛,joy,0.297
영적인,joy,0.297
기이한,joy,0.297
형제,joy,0.297
주목할 만한,joy,0.297
부드럽게,joy,0.297
수확하다,joy,0.297
그리움,joy,0.297
미풍,joy,0.297
조커,joy,0.297
명상,joy,0.297
열렬,joy,0.295
인용 부호,joy,0.294
자원 봉사자,joy,0.294
얻다,joy,0.288
자원,joy,0.288
만들다,joy,0.288
시편,joy,0.288
히피,joy,0.288
도교,joy,0.288
산파,joy,0.288
전수,joy,0.287
강설량,joy,0.286
대양,joy,0.286
엘에스디,joy,0.286
등산,joy,0.283
상록수,joy,0.281
목적지,joy,0.281
솔직한,joy,0.281
풀다,joy,0.281
휴전,joy,0.281
토스트,joy,0.281
냉기,joy,0.281
무한대,joy,0.281
쉬었다,joy,0.281
윙윙거리는,joy,0.281
오래된,joy,0.279
균형,joy,0.275
퇴직,joy,0.275
난로,joy,0.273
불,joy,0.273
독실한,joy,0.273
음료수,joy,0.273
황홀한,joy,0.273
수영,joy,0.273
보상하다,joy,0.273
강설,joy,0.271
승화,joy,0.27
과일 같은,joy,0.268
일요일,joy,0.266
스케치,joy,0.266
모범,joy,0.266
겸손,joy,0.266
내각,joy,0.266
파도,joy,0.266
성당,joy,0.266
태양,joy,0.266
요가,joy,0.266
꿋꿋함,joy,0.266
경례,joy,0.266
불교,joy,0.266
변덕,joy,0.266
삽화,joy,0.265
연습,joy,0.264
깨끗한,joy,0.26
달리기,joy,0.258
명쾌함,joy,0.258
설립하다,joy,0.258
장착,joy,0.258
잠그다,joy,0.258
연습,joy,0.258
음식,joy,0.258
가을,joy,0.254
맞다,joy,0.25
아침,joy,0.25
전염성의,joy,0.25
옥외,joy,0.25
튼튼한,joy,0.25
양초,joy,0.25
옹호,joy,0.25
한 지방,joy,0.25
분명히 나타내는,joy,0.25
축구,joy,0.25
짹짹,joy,0.25
식힌,joy,0.25
죽지 않는,joy,0.25
방문객,joy,0.25
박수,joy,0.25
다이어리,joy,0.25
불타는,joy,0.25
편리한,joy,0.25
산,joy,0.25
요람,joy,0.247
황홀,joy,0.246
극심한,joy,0.242
행렬,joy,0.242
교회,joy,0.242
지불,joy,0.242
최고,joy,0.242
예방법,joy,0.242
자라다,joy,0.242
아침밥,joy,0.242
헌신,joy,0.235
샐러리,joy,0.234
일생,joy,0.234
향,joy,0.234
안수,joy,0.234
눈 덮인,joy,0.234
미술,joy,0.234
양식장,joy,0.234
스키 타기,joy,0.234
양초,joy,0.234
인형,joy,0.234
투표,joy,0.234
겸손,joy,0.234
거문고,joy,0.234
패스트리,joy,0.229
치료,joy,0.227
오싹한,joy,0.227
반딧불이,joy,0.227
구조하다,joy,0.225
캠핑,joy,0.221
관점,joy,0.221
오케스트라,joy,0.221
과수원,joy,0.221
미풍,joy,0.219
정원,joy,0.219
성,joy,0.219
양고기,joy,0.219
붙잡다,joy,0.219
시간,joy,0.212
포,joy,0.212
레게,joy,0.212
컨트리 음악,joy,0.212
가르치다,joy,0.212
활발한,joy,0.212
리본,joy,0.212
빗방울,joy,0.212
점액,joy,0.212
갚다,joy,0.212
듣기,joy,0.212
선잠,joy,0.206
합법화,joy,0.203
예기치 않은,joy,0.203
봄 같은,joy,0.203
성가,joy,0.203
고용하다,joy,0.203
통제할 수 없는,joy,0.203
고요함,joy,0.203
불,joy,0.203
후미,joy,0.203
저장,joy,0.2
목사,joy,0.197
속죄하다,joy,0.197
대칭,joy,0.197
나무,joy,0.197
언젠가,joy,0.197
경전,joy,0.196
산,joy,0.194
발광,joy,0.188
차,joy,0.188
걷는,joy,0.188
흼,joy,0.188
교감 신경,joy,0.188
조상들,joy,0.188
좁은 길,joy,0.188
커스텀,joy,0.188
조용한,joy,0.188
분비액,joy,0.188
흠뻑 젖은,joy,0.188
인내심 있는,joy,0.186
이동,joy,0.182
점수,joy,0.182
인형의 집,joy,0.182
욕조,joy,0.182
서포터,joy,0.18
반주,joy,0.179
추구,joy,0.176
폭발,joy,0.176
싸늘한,joy,0.174
점심,joy,0.172
서비스,joy,0.172
운동하다,joy,0.172
폐쇄,joy,0.172
겨울의,joy,0.172
예의 바른,joy,0.169
임금,joy,0.169
12월,joy,0.167
기꺼이,joy,0.167
활주,joy,0.162
곡예사,joy,0.162
마지막으로,joy,0.157
차이,joy,0.156
얻을 수 있는,joy,0.156
꼬마 요정,joy,0.156
박하,joy,0.156
부서지다,joy,0.156
생식,joy,0.156
한가롭게 이리저리 거닐다,joy,0.156
조직,joy,0.156
목욕통,joy,0.156
출현,joy,0.152
정확히 잰,joy,0.152
향유,joy,0.152
공상 과학,joy,0.152
스파니엘,joy,0.145
소곡,joy,0.141
유화,joy,0.141
탠 껍질,joy,0.141
단순한,joy,0.141
거품,joy,0.141
맥주,joy,0.141
초록,joy,0.137
제자 삼기,joy,0.136
키스,joy,0.136
서적,joy,0.136
음식,joy,0.135
파이터,joy,0.134
흐름,joy,0.13
고요,joy,0.127
서점,joy,0.125
고독,joy,0.125
로드스터,joy,0.125
상황,joy,0.125
와인,joy,0.125
담그다,joy,0.121
사제직,joy,0.121
일본,joy,0.121
황야,joy,0.121
위독한,joy,0.116
중립적,joy,0.114
수렵,joy,0.109
모래,joy,0.109
오페라,joy,0.109
무게,joy,0.109
바람,joy,0.109
풀다,joy,0.109
노동,joy,0.106
고전,joy,0.106
호수,joy,0.103
고통,joy,0.103
오르간,joy,0.094
주거,joy,0.094
나무,joy,0.09
연못,joy,0.089
골수,joy,0.078
라떼,joy,0.078
홀짝,joy,0.076
온화한,joy,0.074
다수,joy,0.073
잎,joy,0.065
근심거리,joy,0.062
농구,joy,0.062
폭발,joy,0.061
크림,joy,0.061
목자,joy,0.058
화요일,joy,0.047
난기류,joy,0.045
송아지,joy,0.04
고난,joy,0.031
불행,joy,0.016
육십,joy,0.016
비탄,sadness,0.969
가슴 아픈,sadness,0.969
비참한,sadness,0.961
대학살,sadness,0.953
자살 충동,sadness,0.941
불행,sadness,0.938
대학살,sadness,0.931
안락사,sadness,0.927
우울증,sadness,0.925
애도,sadness,0.922
여읨,sadness,0.922
치명적인,sadness,0.922
잃은,sadness,0.92
황폐,sadness,0.917
죽음,sadness,0.915
황폐,sadness,0.912
자살,sadness,0.912
대단원,sadness,0.911
소름 끼치는,sadness,0.907
사망 한,sadness,0.906
비극,sadness,0.906
우울한,sadness,0.906
격통,sadness,0.902
고뇌,sadness,0.9
치명적인,sadness,0.898
울음,sadness,0.896
사산,sadness,0.891
고인,sadness,0.891
살인자,sadness,0.877
암,sadness,0.875
사망,sadness,0.875
강간,sadness,0.875
지독한,sadness,0.875
병적 상태,sadness,0.864
비애,sadness,0.864
실행,sadness,0.859
충격적인,sadness,0.859
몹시 괴롭히다,sadness,0.859
고통,sadness,0.859
포기,sadness,0.859
포악,sadness,0.859
큰 시련,sadness,0.859
우울한,sadness,0.859
시체,sadness,0.853
배반,sadness,0.848
배신,sadness,0.848
슬퍼하다,sadness,0.844
고통,sadness,0.844
장례식,sadness,0.844
파괴됨,sadness,0.844
살인,sadness,0.844
가망 없음,sadness,0.844
도살,sadness,0.844
박해,sadness,0.844
살인적인,sadness,0.844
슬픔,sadness,0.844
비참한,sadness,0.844
슬퍼,sadness,0.844
무서운,sadness,0.844
불행,sadness,0.839
유혈,sadness,0.836
불구,sadness,0.836
대학살,sadness,0.833
고통받는,sadness,0.833
살인,sadness,0.833
견딜 수 없는,sadness,0.83
사산,sadness,0.83
병적,sadness,0.828
전멸,sadness,0.828
무력감,sadness,0.828
애도하다,sadness,0.828
살인,sadness,0.828
노예 제도,sadness,0.828
버려진,sadness,0.828
공포,sadness,0.828
절단,sadness,0.828
전멸,sadness,0.828
사상자 수,sadness,0.828
노예,sadness,0.828
병,sadness,0.828
고통,sadness,0.828
유산,sadness,0.824
굶주림,sadness,0.819
슬픈,sadness,0.812
슬프게도,sadness,0.812
기근,sadness,0.812
매장,sadness,0.812
미친,sadness,0.812
실패,sadness,0.812
죽이는,sadness,0.812
절망,sadness,0.812
잔학,sadness,0.812
슬프다,sadness,0.812
압박,sadness,0.812
심통,sadness,0.812
테러,sadness,0.812
불명예,sadness,0.812
자녀 상실,sadness,0.812
피의,sadness,0.806
죽는,sadness,0.804
몰인정,sadness,0.804
강한 악의,sadness,0.803
고행,sadness,0.802
노예,sadness,0.797
생명이 없는,sadness,0.797
육종,sadness,0.797
끔찍하게,sadness,0.797
암살,sadness,0.797
죽었다,sadness,0.797
죽이다,sadness,0.797
황폐화하다,sadness,0.797
무서운,sadness,0.797
시체 임시 안치소,sadness,0.797
백혈병,sadness,0.797
치명적인,sadness,0.797
쓸쓸함,sadness,0.797
교수대,sadness,0.797
상한 마음,sadness,0.792
추방,sadness,0.79
괴롭히다,sadness,0.789
낙심하다,sadness,0.788
묻다,sadness,0.781
테러하다,sadness,0.781
울음소리,sadness,0.781
의기소침해진,sadness,0.781
종양,sadness,0.781
비탄,sadness,0.781
신성 모독,sadness,0.781
주사위,sadness,0.773
사형,sadness,0.773
고통받는 사람,sadness,0.77
숙명,sadness,0.766
병든,sadness,0.766
운명,sadness,0.766
두려워,sadness,0.766
난민,sadness,0.766
낙태,sadness,0.766
조위,sadness,0.766
고문,sadness,0.766
절단,sadness,0.766
살해자,sadness,0.766
외로움,sadness,0.766
묘지,sadness,0.766
죽어가는,sadness,0.758
고통스럽게,sadness,0.758
재해,sadness,0.758
내리 누르다,sadness,0.755
비난,sadness,0.754
말살,sadness,0.75
저주,sadness,0.75
슬프게 하는,sadness,0.75
절망,sadness,0.75
울다,sadness,0.75
테러리스트,sadness,0.75
괴로운,sadness,0.75
유 괴,sadness,0.75
근친 상간,sadness,0.75
시체,sadness,0.75
통탄 할,sadness,0.75
전 세계적인 유행병,sadness,0.75
역겹다,sadness,0.75
출혈,sadness,0.75
죄,sadness,0.75
우울한,sadness,0.75
최후의 날,sadness,0.75
패배,sadness,0.75
희생,sadness,0.75
유감스러운,sadness,0.75
불행한,sadness,0.75
불공정,sadness,0.745
방해,sadness,0.744
심연,sadness,0.742
망명,sadness,0.742
지옥 같은,sadness,0.738
근절하다,sadness,0.736
파괴,sadness,0.734
비참하게,sadness,0.734
비참한,sadness,0.734
오래 써서 낡은,sadness,0.734
거만,sadness,0.734
암살자,sadness,0.734
무서운,sadness,0.734
불명예스러운,sadness,0.734
노숙자,sadness,0.734
지진,sadness,0.734
유아,sadness,0.734
학살,sadness,0.734
전쟁,sadness,0.734
배신,sadness,0.734
쓸쓸한,sadness,0.734
노곤한,sadness,0.729
안타깝게도,sadness,0.727
공,sadness,0.727
무덤,sadness,0.727
소외감을 느끼게하다,sadness,0.727
충만한,sadness,0.722
맹렬히,sadness,0.719
비애,sadness,0.719
무정한,sadness,0.719
악의 있는,sadness,0.719
잃어버린,sadness,0.719
마비,sadness,0.719
공포,sadness,0.719
부끄러운,sadness,0.719
버림받은,sadness,0.719
쇠약해진,sadness,0.719
위축,sadness,0.719
위험,sadness,0.719
통증,sadness,0.719
불구자,sadness,0.719
울었다,sadness,0.719
낙담하는,sadness,0.719
나병,sadness,0.719
권리 양도,sadness,0.717
불만,sadness,0.712
거부,sadness,0.712
병난,sadness,0.712
폭행,sadness,0.712
찢어진,sadness,0.71
재난,sadness,0.709
암울한,sadness,0.708
괴롭게 하는,sadness,0.704
변형,sadness,0.703
기형,sadness,0.703
처벌,sadness,0.703
영구차,sadness,0.703
붕괴,sadness,0.703
불치의,sadness,0.703
멸종된,sadness,0.703
피해자,sadness,0.703
질식,sadness,0.703
눈물 어린,sadness,0.703
오빗,sadness,0.703
압제자,sadness,0.703
도살장,sadness,0.703
버리다,sadness,0.703
밀어 넣는,sadness,0.703
격리,sadness,0.703
분해,sadness,0.703
비인간적인,sadness,0.703
기형,sadness,0.703
묻힌,sadness,0.703
교살,sadness,0.703
격리,sadness,0.703
모욕하다,sadness,0.703
암종,sadness,0.703
지옥,sadness,0.7
형편없는 인생,sadness,0.7
파멸적인,sadness,0.698
덜어 없애다,sadness,0.697
과부,sadness,0.697
저주 받은,sadness,0.697
망가진,sadness,0.697
사라졌다,sadness,0.695
실향민,sadness,0.691
빈곤,sadness,0.69
희망이 없는,sadness,0.688
후회,sadness,0.688
홀아비,sadness,0.688
찌르다,sadness,0.688
버려진,sadness,0.688
광기,sadness,0.688
눈물,sadness,0.688
아프다,sadness,0.688
단말기,sadness,0.688
촬영,sadness,0.688
추방,sadness,0.688
수용소,sadness,0.688
타락한,sadness,0.688
희망 없다,sadness,0.688
흐느낌,sadness,0.688
투옥,sadness,0.688
장난,sadness,0.688
손실,sadness,0.688
해로운,sadness,0.688
백치,sadness,0.688
불쌍한,sadness,0.688
무시,sadness,0.688
감염병 유행,sadness,0.688
질병,sadness,0.688
영원히,sadness,0.688
부정,sadness,0.688
해임,sadness,0.686
이질성,sadness,0.685
고난,sadness,0.685
초크,sadness,0.682
채가다,sadness,0.682
출혈,sadness,0.673
처벌,sadness,0.672
악의 있는,sadness,0.672
피투성이,sadness,0.672
비탄,sadness,0.672
절망,sadness,0.672
관,sadness,0.672
얕보다,sadness,0.672
네가 그리워,sadness,0.672
사망 기사,sadness,0.672
박탈,sadness,0.672
낙태,sadness,0.672
사악한,sadness,0.672
